post_id,date,username,body,num_likes,location,joined,points,clubs,title,mean_word_length,mean_sent_length,word_count,polarity,subjectivity
107821132,2015-03-30,Brian in SLC,^^^Ditto the above.   Just picked up a bunch of stainless double ring hangers from Fixe on sale.  Sweet deal.,0,"Sandy, Utah",Oct 2003,2,American Alpine Club Member,"Where Can I Get Inexpensive Bolts, Hangers, and Rings???",4.631578947368421,7.333333333333333,22,0.1375,0.2375
116994568,2019-05-27,Mark Pilate,"Mtn Ape XL wrote: If you could solo any trad, sport, ice, mixed or alpine route in the world but could never tell anyone about it, publish videos/fotos or have someone who observed you doing it spary for you, would you still do it?I was gonna say Yes, cuz that’s exactly what I’ve done, but now the cat’s out of the bag, so I guess I have to say no. Trick Question",0,MN,Jun 2013,5,"Access Fund Member, American Alpine Club Member","Tips for free soloing ""safely"".",4.069444444444445,45.5,91,0.125,0.25
122376783,2022-05-14,Kevin Worrall,"There is also no such thing as real rock climbers, just people who climb rocks. This is poppycock, or puppycock in this caseClimbers that climb on real rock are real rock climbersIt follows that…",3,"La Jolla, Ca",Jan 2011,4,,Grading gym routes=not via YDS,4.764705882352941,18.5,37,0.15,0.35
122527328,2022-06-06,F r i t z,"Wow, stellar responses! I really appreciate the beta here.Sounds like I'll be saving up for a mirrorless. Fortunately (?) I'll only need a double rack for the next two years of living in the midwest for nursing school, so I can sell off part of the nuclear camily to fund the acquisition.Any reason I should snag a Macbook instead of an iPad Pro for running Lightroom? I can use either for school.I'm definitely a book learner so any other recommendations of works on composition and theory would be taken to heart.",2,North Mitten,Mar 2012,0,,Convince me not to be a climbing-wedding photographer,4.670329670329671,20.4,102,0.0609375,0.415625
118077754,2019-12-02,Andrew Rice,"Colonel Mustard wrote: I believe you meant former.Using two devices is hardly case closedwhen you consider the belay protocol described as a “controlled fall”.I think the 2nd belayer is a tail, not a device. Ie. someone holding the brake strand loosely in case the first belayer loses his/her grip.",0,"Los Angeles, CA",Jan 2016,1,"Access Fund Member, American Alpine Club Member","Belay <insert demeaning word describing management> says - ""No ATC for you!""",5.1020408163265305,19.0,57,-0.0837179487179487,0.2488461538461538
113862292,2017-11-25,ubu,"I put a sling with a locker through the master point carabiners when setting up the rope, so that when reaching the anchor I just clip into the sling, pull the anchor to unweight and slide the progress capture device(s) down the rope, and put weight back onto the sling. From there thread your rappel device, pull on the anchor & raise the rappel device until you can fully weight it, then unclip from the sling and rappel, using an autoblock as desired.",0,Unknown Hometown,Jan 2009,0,,Transition to rappel,4.481927710843373,47.0,94,-0.0777777777777777,0.1444444444444444
122163482,2022-04-06,Greg Davis,"Tim Stich    wrote:It's really against most of our principles to get people banned for being annoying. Right? I mean, what's the fun in that?Feeling good about yourself idk",0,Unknown Hometown,Aug 2008,0,"Access Fund Member, American Alpine Club Member",Why I start dumb threads on MP,5.071428571428571,12.333333333333334,37,0.1247448979591836,0.5176020408163265
116550880,2019-02-22,pkeds,Because Dawn wall sorta sucked IMHO. Big let down for me,8,"Broomfield, CO",Feb 2006,0,,Why did “Free Solo” get an Oscar Nomination and “Dawn Wall” did not?,4.181818181818182,6.0,12,-0.0777777777777777,0.1944444444444444
117867591,2019-10-12,Jim Souder,"I think many of us enjoyed various drugs when we were younger, and perhaps still do occasionally, but taper off as we age. I'm 65, and doing drugs had a kind of disappointing ""been there, done that"" feel the last time I did anything other than have a glass of wine or a beer. But I used to enjoy it all, back in the 1970's and early 1980's.",4,"Charlottesville, VA",Oct 2019,0,,Do all climbers...,4.014705882352941,27.0,81,0.1145833333333333,0.3888888888888889
121609894,2021-11-13,Mikey Schaefer,"Nick, I haven’t really kept tabs on what metolius is currently offering as once the petzl connect came out I haven’t really felt the need to look for anything else. The one in the pic is probably the older metolius offering and were known for not being super strong. They were a good lightweight low profile option for certain uses when safety/strengthmight not have been top priority.",1,"Reno, NV",Jun 2014,3,"Access Fund Member, American Alpine Club Member",Dedicated PAS or sling?,4.7611940298507465,25.0,75,0.2747619047619047,0.4504761904761905
121084146,2021-08-08,Cherokee Nunes,"It's interesting to me that a lot of the young, really hard trad climbers really don't seem much interested in tradition.They never did. Circle of life. Only a very few young turks of any given generation give two shits about tradition. The rest are focused on what comes next. And god bless them for it. Think about your own experiences. Those kids we grew up with that were obsessed with history and tradition were largely unbearable, admit it. If you (the generic you) was that way, admit it, you were largely unbearable, always preaching at your friends and they silently rolled their eyes at you. :)No one kills tradition. It simply stops being practiced, till it finally rolls off the other side of tradition into oblivion. All this is proper and goes to ""the way things really are.""ps. Its why keeping secret crags secret, is so important.",5,Unknown Hometown,May 2015,0,,Bouldering is Trad,4.761904761904762,14.666666666666666,175,0.0542460317460317,0.5025396825396824
109907651,2015-01-05,Andy Novak,"Did you seriously post a link to your own blog and call it 'an interesting thought?  That's funny.  And kinda sad.     As for the pink point vs red piont discussion, Don't forget most of this route follows an existing aid route (mescalito). On the crux, they are clipping multiple BEAKS AND HEADS in a row.  You don't climb a 14d pitch bashing in heads as you go.  It's impossible.  Hence the pre-placed gear.  They are climbing 14+ while whipping on BEAKS.  If you don't know what those are, look it up.    One photographer up there with them (Brett) is not a 'full camera crew"". Far from it.      Oh, and the Appalachain trail analogy is hysterical.  You clearly have a very limited understanding of this kind of climbing.     Carry on.",0,"Bailey, CO",Aug 2007,0,Access Fund Member,What Nobody is Saying About the Dawn Wall,4.542635658914729,10.533333333333331,158,-0.0136160714285714,0.6241071428571427
123819126,2023-02-28,ryan climbs,have you tried ice climbing?,9,MT,Oct 2022,2,,Help out a stranded climber,4.8,6.0,6,0.0,0.0
107634735,2012-07-11,S Denny,I wanna meet elena...,0,"Aspen, CO",Sep 2008,0,"Access Fund Member, American Alpine Club Member",phone number for rock and resole?,4.5,6.0,6,0.0,0.0
112273977,2016-11-01,David Gibbs,"Clark Patrick wrote:Bishop:  This looks like a real winner as well.  Lots of good local climbing.  Decent weather most of the year, with it being a little too hot mid-summer, but winter climbing available.  Looks like a cool small town.  Bishop is close enough to the high Sierras that, even in the hot summer months, you should be able to gain enough altitude for climbing to be ok.  Though, the higher altitude stuff might be less likely to be as much sport.",0,"Ottawa, ON",Aug 2010,2,,"Best Climbing City/town? (See my criteria & yes, I've read posts on it before) ",4.548780487804878,16.0,96,0.191125,0.5074166666666666
123562113,2023-02-24,Nick Goldsmith,too bad the climbing community didn't stick to climbing.  social justice is a good concept on paper but if you judge every athletic accomplishment by the politics of the athlete you got a whole lot of canceling to do. elite athletes tend to be aholes more often than not.  changing the name of that climb was just flat out stupid. His racism had zero to do with the climb and acknowledging that some dude named Shockley climbed a rock that had a ceiling on it did nothing to promote his bullshit ideas. It was just a climb that some dude who was FKED in the head did. in fact making a stink about it did more to promote his ideas than just letting sleeping dogs lie would have. pretty much nobody in the climbing community even knew or cared about his bs before the stink. it is kind of like when the press covers every little stupid thing that MTG and those other asshats say if actually gives their words more power than if you just ignored them.,5,Pomfret  VT,Aug 2009,0,,New and Experienced climbers over 50 #23,4.320224719101123,20.88888888888889,188,0.0528645833333333,0.5270833333333333
121008897,2021-07-13,Fabien Mathieu,Colby Wangler    wrote:Totem in easy terrain… yeah that’s overkill.ahahahah! Best answer ever,1,Cannes,Dec 2019,5,,Overkill?,6.583333333333333,8.5,17,0.7708333333333334,0.5666666666666667
115461636,2018-10-24,don'tchuffonme,"ViperScale . wrote: I have the answer on how to be safer and faster. Stay at home and watch TV, less risk and you will be the first one done.Please stop posting.",8,Unknown Hometown,Jan 2014,6,,Don't Deny the Debrief,4.0625,12.0,36,0.0416666666666666,0.1999999999999999
106691867,2010-03-30,GRK,solid work mm,0,Unknown Hometown,Mar 2006,5,,A Lee Smith Spin-off  -  Name this route .Go to Part 2,3.6666666666666665,3.0,3,0.0,0.1
124291459,2023-05-28,Isaak B,"Go to an independent shop. Rotate and balance checks out, I'm assuming 4WD service is probably just transfer case fluid change. Both would make sense to do around then. Maybe transmission and differential fluid change too (Idk the service intervals on a Tacoma, also getting into stuff that's maybe not necessary.)? At 60k your spark plugs are probably fine. Air filter and cabin air filter are things you can easily do yourself with an online guide.",13,Western Maine,Apr 2021,5,American Alpine Club Member,2019 Tacoma TRD Off Road 60K Service,4.934210526315789,14.833333333333334,88,0.1416666666666667,0.4430555555555555
122771062,2022-07-20,Matt Carroll,https://www.tensionclimbing.com/product/defect-holds/#ino_variable_prod,0,Van,Dec 2013,9,,Need climbing holds and general home wall advice,71.0,5.0,5,0.0,0.0
107101571,2011-04-15,D F,"I feel like I have to say something, because I know Alex and have climbed with him, though it's been a while since we crossed paths. I also had a hobby of onsight free soloing for a few years when I was in my early 20s.   First thing to consider is how subjective the difficulty is in our sport. A 5.8 climber might think it's crazy to solo a 5.10 hand crack -- a 5.12 climber on the other hand, who has much more technique, strength and endurance, wouldn't be taking the same kind of risk that the 5.8 climber would. It's all perspective, and that might be the most important element for a soloist when he decides to leave the ground: What occurs in the mind makes a huge difference on any rock climb, especially for a soloist. (In my experience, the place that soloing took my mind and perspective was one of the most addicting aspects.)   I've watched Alex onsight more than one 5.13 in Rifle, including the 140-foot Eighth Day. That guy can hold on forever. He matches a crimp in the middle of a V5 crux halfway up, shakes out, looks around and calmly executes.    When a climber can control himself so well, that stacks more odds in his favor. Being able to pause, breathe, shake out and make smart choices in tough positions means that, in general, that guy can more safely solo some routes than another person with a rope and less poise and experience might.   It all boils down to our personal decisions, which are based on our own perspectives, eh? Someone might over-reach, but who are we to tell him what he can and can't do? I say, if a person's actions don't put me at risk, it's his or her choice.   That said, I do worry a little about Alex and have told him so, even as I admire his ability and like to imagine what other mind-blowing feats he is capable of.   If we didn't have people like Alex around, what might the limits of possibility seem like?",0,"Carbondale, CO",Jun 2007,6,"Access Fund Member, American Alpine Club Member",Outside Magazine Article on Honnold....Risk?,4.330459770114943,25.0625,401,0.1795378904249871,0.5327444956477215
